Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn Value,CLTV,Avg Monthly Spend,Charge to CLTV Ratio,Total Services,Is Month to Month,Is Electronic Check,Is Fiber Optic,Is Senior,No Tech Support,No Online Security,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Tenure Group_Developing,Tenure Group_Established,Tenure Group_Loyal,Tenure Group_New,Value Segment_High Value,Value Segment_Low Value,Value Segment_Medium Value
0,0,1,0,30,1,1,0,1,0,1,1,0,1,94.1,2804.45,1,5255,90.46612903225805,0.01790675547098002,5,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0,8,1,1,0,0,0,0,1,1,0,95.65,778.1,1,5335,86.45555555555556,0.01792877225866917,4,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
0,1,1,0,50,1,1,0,1,0,0,1,0,1,88.05,4367.35,1,5813,85.6343137254902,0.015147084121795974,4,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
0,0,1,0,41,1,0,0,1,0,1,0,1,1,66.5,2728.6,1,2517,64.96666666666667,0.026420341676599127,4,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,3,0,0,1,1,0,0,0,0,1,35.45,106.85,1,2095,26.7125,0.016921241050119332,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0,0,0,3,1,0,0,1,0,0,0,0,1,49.9,130.1,1,5585,32.525,0.008934646374216652,2,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
0,0,0,0,40,1,1,0,1,1,0,1,1,1,104.5,4036.85,1,2832,98.45975609756097,0.0368997175141243,6,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,3,1,1,0,0,0,0,0,0,1,75.05,256.25,1,3553,64.0625,0.021122994652406416,2,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,0,0,23,1,1,0,0,1,0,0,0,1,81.0,1917.1,1,5701,79.87916666666666,0.014208033678302052,3,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,1,1,0,1,1,1,0,0,0,0,0,0,1,74.45,74.45,1,2394,37.225,0.03109857978279031,2,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0,0,0,4,1,0,1,1,0,1,0,0,1,60.4,272.15,1,5730,54.42999999999999,0.010541012216404886,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
0,0,1,1,1,1,0,0,0,0,0,0,0,1,70.65,70.65,1,3463,35.325,0.020401386081432285,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0,0,0,12,1,0,0,0,0,1,1,0,1,59.8,727.8,1,4581,55.98461538461538,0.013053918358437023,3,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,0,0,0,9,1,0,0,0,0,0,0,0,1,44.2,403.35,1,2029,40.335,0.021784130113356334,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,0,0,1,1,1,0,0,0,0,0,0,1,75.75,75.75,1,5571,37.875,0.013597199784598816,2,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
0,0,0,0,67,1,1,1,1,1,0,1,0,1,102.95,6886.25,1,5620,101.26838235294117,0.018318505338078293,6,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,1,1,0,4,1,1,0,0,0,0,0,0,1,74.4,306.6,1,5839,61.32000000000001,0.012741907860935093,2,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
0,0,1,0,1,0,0,0,1,0,0,0,0,1,29.85,29.85,0,3964,14.925,0.007530272452068618,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,0,0,34,1,0,1,0,1,0,0,0,0,56.95,1889.5,0,3441,53.98571428571429,0.016550421389131067,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,45,0,0,1,0,1,1,0,0,0,42.3,1840.75,0,4307,40.016304347826086,0.009821221267703737,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,22,1,1,0,1,0,0,1,0,1,89.1,1949.4,0,4459,84.75652173913043,0.01998205875756896,4,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,10,0,0,1,0,0,0,0,0,0,29.75,301.9,0,2013,27.44545454545454,0.014778936910084452,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0,0,0,62,1,0,1,1,0,0,0,0,0,56.15,3487.95,0,4529,55.364285714285714,0.012397880326782953,3,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,0,1,1,13,1,0,1,0,0,0,0,0,1,49.95,587.45,0,5764,41.96071428571429,0.00866585704371964,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
0,0,0,0,16,1,0,0,0,0,0,0,0,0,18.95,326.8,0,4726,19.223529411764705,0.004009733389758781,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,58,1,1,0,0,1,0,1,1,0,100.35,5681.1,0,6432,96.28983050847458,0.01560167910447761,5,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
0,0,0,0,25,1,0,1,0,1,1,1,1,1,105.5,2686.05,0,5822,103.3096153846154,0.018120920645826176,6,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,1,0,69,1,1,1,1,1,1,1,1,0,113.25,7895.15,0,5141,112.78785714285713,0.022028788173507098,8,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,52,1,0,0,0,0,0,0,0,0,20.65,1022.95,0,5186,19.300943396226415,0.003981874276899344,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,71,1,1,1,0,1,0,1,1,0,106.7,7382.25,0,4479,102.53125,0.023822281759321277,6,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
0,0,0,0,21,1,0,0,1,1,0,0,1,1,90.05,1862.9,0,5982,84.67727272727274,0.015053493814777667,4,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,1,0,12,1,0,0,0,0,0,0,0,0,19.8,202.25,0,5279,15.557692307692308,0.0037507103618109492,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,0,1,0,58,1,1,0,1,0,1,0,0,1,59.9,3505.1,0,6407,59.40847457627118,0.009349149367878883,4,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,0,1,1,49,1,0,1,1,0,1,0,0,0,59.6,2970.3,0,4986,59.406000000000006,0.011953469715202567,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,30,1,0,1,1,0,0,0,0,1,55.3,1530.6,0,2725,49.37419354838709,0.020293577981651375,3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,72,1,1,1,1,1,1,1,1,1,90.25,6369.45,0,5974,87.2527397260274,0.015107130900569133,8,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,1,1,0,71,1,1,1,1,1,1,0,0,1,96.35,6766.95,0,5309,93.98541666666667,0.018148427199095873,6,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0,1,1,0,2,1,0,0,0,1,0,1,1,1,95.5,181.65,0,4449,60.550000000000004,0.021465497864688696,4,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,1,0,27,1,0,1,1,1,1,0,0,0,66.15,1874.45,0,3213,66.94464285714285,0.02058823529411765,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.2,20.2,0,5526,10.1,0.0036554469779225478,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,45.25,45.25,0,3144,22.625,0.014392493638676845,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0,1,0,72,1,1,1,1,0,1,1,0,0,99.9,7251.7,0,5915,99.33835616438355,0.016889264581572274,6,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
0,0,0,0,46,1,0,0,0,1,0,0,0,1,74.8,3548.3,0,3395,75.49574468085106,0.02203240058910162,2,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,1,0,10,1,0,0,1,0,0,0,0,0,49.55,475.7,0,2392,43.24545454545454,0.02071488294314381,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
0,0,1,0,70,1,1,1,1,0,0,1,0,1,69.2,4872.35,0,4715,68.62464788732395,0.014676564156945918,5,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,1,0,17,1,0,0,0,0,0,0,0,0,20.75,418.25,0,3646,23.23611111111111,0.005691168403730115,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
0,0,0,0,63,1,1,1,1,1,1,1,0,1,79.85,4861.45,0,4595,75.96015625,0.01737758433079434,7,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,1,0,13,1,1,1,1,0,1,1,0,1,76.2,981.45,0,2569,70.10357142857143,0.029661346827559363,6,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,49,1,1,0,0,0,0,0,1,1,84.5,3906.7,0,6434,78.134,0.013133354056574448,3,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
0,0,0,0,2,1,0,0,1,0,0,0,0,0,49.25,97.0,0,3805,32.333333333333336,0.012943495400788436,2,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,0,0,52,1,1,1,0,0,1,1,1,1,79.75,4217.8,0,4142,79.5811320754717,0.019253983582810236,6,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,1,0,69,1,1,1,0,1,1,0,0,1,64.15,4254.1,0,5128,60.77285714285715,0.012509750390015601,5,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,43,1,1,0,1,0,0,1,0,1,90.25,3838.75,0,2223,87.24431818181819,0.0405982905982906,4,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
0,1,1,0,25,1,1,1,0,0,1,1,0,1,69.5,1752.65,0,3154,67.40961538461539,0.022035510462904247,5,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,1,1,0,60,1,0,1,1,1,1,0,1,1,74.85,4456.35,0,5153,73.05491803278689,0.014525519115078593,6,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,0,1,0,63,1,1,1,0,0,0,1,1,1,99.65,6311.2,0,4572,98.6125,0.021795713035870516,5,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,1,1,0,66,1,1,0,1,1,1,1,1,1,108.45,7076.35,0,4582,105.61716417910448,0.023668703622872107,7,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,0,1,0,34,1,1,0,0,0,0,0,0,0,24.95,894.3,0,5408,25.55142857142857,0.0046135355029585795,2,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,72,1,1,0,0,1,1,1,1,1,107.5,7853.7,0,4708,107.58493150684932,0.022833474936278676,6,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,1,0,47,1,1,0,0,1,0,1,1,1,100.5,4707.1,0,4488,98.06458333333335,0.022393048128342245,5,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,60,1,1,0,1,0,0,1,0,1,89.9,5450.7,0,6292,89.35573770491803,0.014287984742530197,4,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
0,0,1,0,72,0,0,1,1,1,0,0,0,0,42.1,2962.0,0,6091,40.57534246575342,0.006911837136759153,3,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
0,0,1,0,18,1,0,0,0,1,1,0,0,1,54.4,957.1,0,4948,50.373684210526314,0.01099434114793856,3,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,3,1,0,0,1,0,1,1,1,1,75.3,244.1,0,5387,61.025,0.013978095414887691,5,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
0,0,1,0,47,1,1,0,1,0,0,0,0,1,78.9,3650.35,0,3817,76.04895833333333,0.020670683783075714,3,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,31,1,0,0,1,1,1,1,1,0,79.2,2497.2,0,4984,78.0375,0.015890850722311396,6,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
0,0,1,0,50,1,0,0,0,0,0,0,0,0,20.15,930.9,0,5849,18.25294117647059,0.0034450333390323128,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
0,0,0,0,10,1,0,1,0,1,0,0,0,1,79.85,887.35,0,5983,80.66818181818182,0.013346147417683436,3,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
0,0,0,0,1,1,0,0,0,0,1,0,0,0,49.05,49.05,0,3178,24.525,0.015434235368156073,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0,1,0,52,1,0,0,0,0,0,0,0,1,20.4,1090.65,0,5482,20.578301886792456,0.003721269609631521,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
0,1,1,0,64,1,1,1,0,1,1,1,1,1,111.6,7099.0,0,4881,109.21538461538462,0.02286416717885679,7,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
0,0,1,0,62,1,1,0,0,0,0,0,0,1,24.25,1424.6,0,4444,22.61269841269841,0.005456795679567957,2,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
0,0,0,1,3,1,0,1,0,0,1,0,1,1,64.5,177.4,0,5613,44.35,0.011491181186531267,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
0,1,0,0,56,1,1,1,1,1,0,1,1,0,110.5,6139.5,0,4463,107.71052631578948,0.02475913062962133,7,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,46,1,0,0,0,0,0,0,1,0,55.65,2688.85,0,2867,57.2095744680851,0.019410533658876874,2,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,0,1,1,8,1,0,1,1,0,0,0,0,0,54.65,482.25,0,5614,53.583333333333336,0.00973459209120057,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
0,1,0,0,30,1,0,1,1,0,0,1,1,1,74.75,2111.3,0,3033,68.10645161290323,0.02464556544675239,5,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,1,0,45,1,1,0,0,0,0,0,0,1,25.9,1216.6,0,5741,26.44782608695652,0.004511409162166869,2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0,0,1,1,11,0,0,1,0,0,0,1,1,0,50.55,565.35,0,3443,47.112500000000004,0.014681963404008132,3,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0,0,0,42,1,0,0,1,1,1,1,1,1,103.8,4327.5,0,4005,100.63953488372093,0.02591760299625468,6,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,49,1,0,0,0,0,0,0,0,1,20.15,973.35,0,5422,19.467,0.0037163408336407227,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
0,0,0,0,9,1,1,0,1,0,0,1,1,1,99.3,918.75,0,3540,91.875,0.028050847457627117,5,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,1,0,35,1,0,1,0,0,0,1,0,1,62.15,2215.45,0,5255,61.540277777777774,0.011826831588962892,3,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,48,1,0,0,0,0,0,0,0,0,20.65,1057.0,0,4124,21.571428571428573,0.005007274490785645,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,46,1,0,0,0,0,0,0,0,1,19.95,927.1,0,5480,19.72553191489362,0.0036405109489051094,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,1,0,29,0,0,0,0,0,0,1,0,0,33.75,1009.25,0,3664,33.641666666666666,0.009211244541484717,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,1,1,30,1,0,0,1,1,0,0,0,0,82.05,2570.2,0,5036,82.90967741935484,0.016292692613185066,3,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0,1,1,0,0,0,0,1,0,0,0,74.7,74.7,0,4182,37.35,0.0178622668579627,2,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,1,0,66,1,1,1,0,1,1,1,1,1,84.0,5714.25,0,5825,85.28731343283582,0.014420600858369098,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0,0,0,0,65,1,1,1,1,1,0,1,1,1,111.05,7107.0,0,5261,107.68181818181819,0.021108154343280745,7,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,72,1,1,0,1,1,0,1,1,1,100.9,7459.05,0,5781,102.17876712328767,0.01745372772876665,6,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
0,0,1,0,71,1,1,1,1,0,1,0,0,1,66.85,4748.7,0,4117,65.95416666666667,0.016237551615253823,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,52,1,0,0,0,0,0,0,0,0,21.0,1107.2,0,4158,20.89056603773585,0.005050505050505051,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.2,20.2,0,2710,10.1,0.007453874538745387,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.45,19.45,0,5612,9.725,0.0034657875980042764,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
0,0,0,0,38,1,1,0,0,1,1,1,0,0,95.0,3605.6,0,4741,92.45128205128205,0.020037966673697533,5,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,1,1,0,66,0,0,0,1,1,0,1,0,0,45.55,3027.25,0,6238,45.18283582089552,0.007302019878166079,3,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,0,0,0,5,0,0,0,0,0,0,0,0,0,24.3,100.2,0,4015,16.7,0.0060523038605230384,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,1,0,72,1,1,1,1,0,0,1,1,1,104.15,7303.05,0,4594,100.04178082191781,0.02267087505441881,6,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,32,0,0,1,0,0,0,0,0,0,30.15,927.65,0,3585,28.11060606060606,0.008410041841004183,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,43,1,1,0,0,0,0,1,1,0,94.35,3921.3,0,5845,89.12045454545455,0.016142001710863985,4,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
0,0,1,0,72,1,0,0,0,0,0,0,0,0,19.4,1363.25,0,5234,18.674657534246574,0.003706534199465036,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,52,1,0,1,0,1,1,0,0,0,57.95,3042.25,0,6078,57.40094339622642,0.009534386311286608,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
0,0,0,0,43,1,0,0,1,1,0,1,0,1,91.65,3954.1,0,3826,89.86590909090908,0.023954521693674857,4,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,1,0,64,0,0,0,1,0,1,1,1,1,54.6,3423.5,0,4850,52.66923076923077,0.011257731958762887,4,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,0,1,1,3,1,0,1,1,0,0,1,0,0,89.85,248.4,0,4648,62.1,0.01933089500860585,4,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,0,0,36,0,0,1,0,0,0,0,0,0,31.05,1126.35,0,4871,30.44189189189189,0.0063744610962841305,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
0,0,0,0,41,1,0,0,0,0,0,0,0,0,20.65,835.15,0,5918,19.88452380952381,0.0034893545116593443,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,1,1,27,1,1,0,1,0,1,0,0,1,85.2,2151.6,0,3796,76.84285714285714,0.02244467860906217,4,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0,1,0,56,1,1,0,0,1,0,1,1,1,99.8,5515.45,0,4606,96.76228070175438,0.02166739036039948,5,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,6,1,0,0,0,0,0,0,0,0,20.7,112.75,0,5346,16.107142857142858,0.003872053872053872,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,1,1,7,1,0,1,0,0,0,0,0,0,50.7,350.35,0,3097,43.79375,0.016370681304488214,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0,1,1,4,1,0,0,0,0,0,0,0,0,20.85,62.9,0,3172,12.58,0.006573139974779319,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0,0,0,33,1,0,1,0,0,1,1,0,1,88.95,3027.65,0,5087,89.0485294117647,0.017485747985059957,4,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,1,0,72,1,1,0,0,0,0,0,0,1,23.55,1723.95,0,5901,23.615753424657534,0.003990849008642603,2,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,0,2484,9.875,0.007950885668276973,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,0,0,71,0,0,1,1,0,0,1,1,1,56.45,3985.35,0,5372,55.35208333333333,0.01050819061801936,4,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,13,1,1,0,0,0,0,0,1,1,85.95,1215.65,0,5886,86.83214285714287,0.014602446483180428,3,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,0,0,67,1,0,0,0,0,1,0,0,0,50.55,3260.1,0,6064,47.942647058823525,0.00833608179419525,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
0,0,0,0,43,1,1,0,0,0,0,0,0,1,25.7,1188.2,0,2017,27.004545454545454,0.012741695587506197,2,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,23,1,0,1,0,0,0,0,0,1,75.0,1778.5,0,2221,74.10416666666667,0.03376857271499325,2,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,1,0,64,1,0,0,0,0,0,0,0,0,20.2,1277.75,0,4557,19.657692307692308,0.004432740838270792,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,57,1,0,0,0,0,0,0,0,1,19.6,1170.55,0,4393,20.181896551724137,0.004461643523787844,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0,1,1,0,72,1,1,1,1,1,1,1,1,1,88.05,6425.65,0,6102,88.02260273972603,0.014429695181907572,8,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,0,1,0,61,1,1,0,1,0,0,1,1,1,101.05,5971.25,0,6311,96.31048387096774,0.016011725558548566,5,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
0,0,0,0,64,1,1,1,1,0,0,0,0,1,84.3,5289.05,0,5044,81.37,0.016712926249008723,4,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,1,1,0,71,1,1,0,0,0,0,0,0,0,23.95,1756.2,0,4329,24.391666666666666,0.005532455532455532,2,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
0,0,1,0,65,1,1,1,1,0,1,1,0,1,99.05,6416.7,0,5878,97.22272727272727,0.016850969717591018,6,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
